Reading data
Parsing data
Sorting data
DONE
epoch 0 avg test error: 0.13648325
epoch 1 0.000%, output: 0.510, train error: 0.13091776
epoch 1 10.731%, output: 0.875, train error: 0.008392526
epoch 1 10.753%, output: 0.881, train error: 0.009017442
epoch 1 10.775%, output: 0.884, train error: 0.028819608
epoch 1 10.797%, output: 0.879, train error: 0.027083179
epoch 1 10.819%, output: 0.876, train error: 0.00000045044004
epoch 1 10.841%, output: 0.875, train error: 0.0043474026
epoch 1 10.863%, output: 0.876, train error: 0.0041683856
epoch 1 10.885%, output: 0.878, train error: 0.009971344
epoch 1 10.907%, output: 0.880, train error: 0.0030949586
epoch 1 10.930%, output: 0.879, train error: 0.029966641
epoch 1 10.952%, output: 0.874, train error: 0.0013530095
epoch 1 10.974%, output: 0.877, train error: 0.00060962414
epoch 1 10.996%, output: 0.874, train error: 0.000028279708
epoch 1 11.018%, output: 0.875, train error: 0.000067068875
epoch 1 11.040%, output: 0.873, train error: 0.034795728
epoch 1 11.062%, output: 0.868, train error: 0.020147368
epoch 1 11.084%, output: 0.863, train error: 0.000006440968
epoch 1 11.106%, output: 0.862, train error: 0.019033756
epoch 1 11.128%, output: 0.857, train error: 0.0008109131
epoch 1 11.150%, output: 0.857, train error: 0.0025359099
epoch 1 11.172%, output: 0.858, train error: 0.010129597
epoch 1 11.195%, output: 0.856, train error: 0.0022945092
epoch 1 11.217%, output: 0.858, train error: 0.0042190044
epoch 1 11.239%, output: 0.856, train error: 0.00009868688
epoch 1 11.261%, output: 0.852, train error: 0.0046766885
epoch 1 11.283%, output: 0.851, train error: 0.0023585968
epoch 1 11.305%, output: 0.850, train error: 0.022525463
epoch 1 11.327%, output: 0.857, train error: 0.00029957088
epoch 1 11.349%, output: 0.858, train error: 0.004330865
epoch 1 11.371%, output: 0.859, train error: 0.00034199754
epoch 1 11.393%, output: 0.863, train error: 0.01089337
epoch 1 11.415%, output: 0.868, train error: 0.010710167
epoch 1 11.437%, output: 0.863, train error: 0.006168068
epoch 1 11.459%, output: 0.866, train error: 0.02309027
epoch 1 11.482%, output: 0.861, train error: 0.0005797162
epoch 1 11.504%, output: 0.859, train error: 0.014434382
epoch 1 11.526%, output: 0.864, train error: 0.00016090169
epoch 1 11.548%, output: 0.866, train error: 0.007899803
epoch 1 11.570%, output: 0.861, train error: 0.0048003006
epoch 1 11.592%, output: 0.864, train error: 0.13338874
epoch 1 11.614%, output: 0.851, train error: 0.0006070103
epoch 1 11.636%, output: 0.851, train error: 0.00036545275
epoch 1 11.658%, output: 0.849, train error: 0.015541412
epoch 1 11.680%, output: 0.856, train error: 0.013670118
epoch 1 11.702%, output: 0.853, train error: 0.037092283
epoch 1 11.724%, output: 0.844, train error: 0.008814215
epoch 1 11.747%, output: 0.846, train error: 0.0004392905
epoch 1 11.769%, output: 0.847, train error: 0.0025355557
epoch 1 11.791%, output: 0.847, train error: 0.00025355027
epoch 1 11.813%, output: 0.851, train error: 0.0036399
epoch 1 11.835%, output: 0.850, train error: 0.00028149702
epoch 1 11.857%, output: 0.853, train error: 0.00075300987
epoch 1 11.879%, output: 0.855, train error: 0.00043111618
epoch 1 11.901%, output: 0.853, train error: 0.0061383033
epoch 1 11.923%, output: 0.854, train error: 0.00015063271
epoch 1 11.945%, output: 0.853, train error: 0.00509606
epoch 1 11.967%, output: 0.859, train error: 0.012606132
epoch 1 11.989%, output: 0.850, train error: 0.0012750663
epoch 1 12.011%, output: 0.854, train error: 0.030444006
epoch 1 12.034%, output: 0.847, train error: 0.0012629931
epoch 1 12.056%, output: 0.844, train error: 0.011900543
epoch 1 12.078%, output: 0.850, train error: 0.022422276
epoch 1 12.100%, output: 0.856, train error: 0.007892441
epoch 1 12.122%, output: 0.861, train error: 0.0000006550822
epoch 1 12.144%, output: 0.857, train error: 0.012466945
epoch 1 12.166%, output: 0.863, train error: 0.04691972
epoch 1 12.188%, output: 0.858, train error: 0.0050804396
epoch 1 12.210%, output: 0.860, train error: 0.013957675
epoch 1 12.232%, output: 0.865, train error: 0.0020694945
epoch 1 12.254%, output: 0.863, train error: 0.029712718
epoch 1 12.276%, output: 0.858, train error: 0.004098573
epoch 1 12.299%, output: 0.855, train error: 0.0026120828
epoch 1 12.321%, output: 0.857, train error: 0.0065367427
epoch 1 12.343%, output: 0.854, train error: 0.005861537
epoch 1 12.365%, output: 0.857, train error: 0.008680324
epoch 1 12.387%, output: 0.863, train error: 0.018755274
epoch 1 12.409%, output: 0.867, train error: 0.0055901925
epoch 1 12.431%, output: 0.871, train error: 0.014600336
epoch 1 12.453%, output: 0.865, train error: 0.0042660893
epoch 1 12.475%, output: 0.864, train error: 0.0016845803
epoch 1 12.497%, output: 0.865, train error: 0.024020687
epoch 1 12.519%, output: 0.859, train error: 0.0007971254
epoch 1 12.541%, output: 0.856, train error: 0.0010843978
epoch 1 12.563%, output: 0.856, train error: 0.019072786
epoch 1 12.586%, output: 0.864, train error: 0.0014352469
epoch 1 12.608%, output: 0.865, train error: 0.008366053
epoch 1 12.630%, output: 0.869, train error: 0.0003541022
epoch 1 12.652%, output: 0.868, train error: 0.08502155
epoch 1 12.674%, output: 0.859, train error: 0.0036896293
epoch 1 12.696%, output: 0.859, train error: 0.00006366501
epoch 1 12.718%, output: 0.859, train error: 0.0008886297
epoch 1 12.740%, output: 0.862, train error: 0.002752885
epoch 1 12.762%, output: 0.860, train error: 0.003407933
epoch 1 12.784%, output: 0.863, train error: 0.010284237
epoch 1 12.806%, output: 0.867, train error: 0.009847384
epoch 1 12.828%, output: 0.870, train error: 0.00056774943
epoch 1 12.851%, output: 0.870, train error: 0.015538961
epoch 1 12.873%, output: 0.866, train error: 0.012847973
epoch 1 12.895%, output: 0.868, train error: 0.0036576716
epoch 1 12.917%, output: 0.874, train error: 0.0018098861
epoch 1 12.939%, output: 0.873, train error: 0.00040452043
epoch 1 12.961%, output: 0.872, train error: 0.009208691
epoch 1 12.983%, output: 0.875, train error: 0.028569976
epoch 1 13.005%, output: 0.870, train error: 0.00006589182
epoch 1 13.027%, output: 0.869, train error: 0.0021986014
epoch 1 13.049%, output: 0.873, train error: 0.0009170766
epoch 1 13.071%, output: 0.872, train error: 0.006239869
epoch 1 13.093%, output: 0.876, train error: 0.0032176
epoch 1 13.115%, output: 0.874, train error: 0.0047973027
epoch 1 13.138%, output: 0.878, train error: 0.00455938
epoch 1 13.160%, output: 0.878, train error: 0.027716108
epoch 1 13.182%, output: 0.871, train error: 0.0063635902
epoch 1 13.204%, output: 0.876, train error: 0.0021420284
epoch 1 13.226%, output: 0.875, train error: 0.0017585865
epoch 1 13.248%, output: 0.874, train error: 0.009338873
epoch 1 13.270%, output: 0.871, train error: 0.002820204
epoch 1 13.292%, output: 0.869, train error: 0.021885972
epoch 1 13.314%, output: 0.866, train error: 0.004167254
epoch 1 13.336%, output: 0.866, train error: 0.0008148217
epoch 1 13.358%, output: 0.865, train error: 0.002486216
epoch 1 13.380%, output: 0.864, train error: 0.0081461845
epoch 1 13.403%, output: 0.859, train error: 0.000055664023
epoch 1 13.425%, output: 0.862, train error: 0.0006270121
epoch 1 13.447%, output: 0.861, train error: 0.010443982
epoch 1 13.469%, output: 0.863, train error: 0.00030467223
epoch 1 13.491%, output: 0.867, train error: 0.02443448
epoch 1 13.513%, output: 0.856, train error: 0.00041911946
epoch 1 13.535%, output: 0.859, train error: 0.042711176
epoch 1 13.557%, output: 0.851, train error: 0.0003345344
epoch 1 13.579%, output: 0.852, train error: 0.0022496537
epoch 1 13.601%, output: 0.852, train error: 0.006810191
epoch 1 13.623%, output: 0.856, train error: 0.0006850288
epoch 1 13.645%, output: 0.853, train error: 0.0012896573
epoch 1 13.667%, output: 0.852, train error: 0.021976626
epoch 1 13.690%, output: 0.859, train error: 0.009796264
epoch 1 13.712%, output: 0.863, train error: 0.008536309
epoch 1 13.734%, output: 0.865, train error: 0.0003270242
epoch 1 13.756%, output: 0.864, train error: 0.0014879704
epoch 1 13.778%, output: 0.866, train error: 0.007963749
epoch 1 13.800%, output: 0.869, train error: 0.0034201364
epoch 1 13.822%, output: 0.871, train error: 0.020994704
epoch 1 13.844%, output: 0.871, train error: 0.000006053667
epoch 1 13.866%, output: 0.868, train error: 0.008170314
epoch 1 13.888%, output: 0.871, train error: 0.018688057
epoch 1 13.910%, output: 0.866, train error: 0.004709354
epoch 1 13.932%, output: 0.868, train error: 0.0000012029375
epoch 1 13.955%, output: 0.869, train error: 0.04175193
epoch 1 13.977%, output: 0.860, train error: 0.004366256
epoch 1 13.999%, output: 0.866, train error: 0.003999681
epoch 1 14.021%, output: 0.860, train error: 0.014860415
epoch 1 14.043%, output: 0.856, train error: 0.0029909508
epoch 1 14.065%, output: 0.859, train error: 0.0004960708
epoch 1 14.087%, output: 0.857, train error: 0.013566242
epoch 1 14.109%, output: 0.863, train error: 0.0094334725
epoch 1 14.131%, output: 0.866, train error: 0.023622058
epoch 1 14.153%, output: 0.859, train error: 0.0012389771
epoch 1 14.175%, output: 0.860, train error: 0.004823413
epoch 1 14.197%, output: 0.860, train error: 0.04261906
epoch 1 14.219%, output: 0.847, train error: 0.002509756
epoch 1 14.242%, output: 0.851, train error: 0.037693657
epoch 1 14.264%, output: 0.844, train error: 0.021148039
epoch 1 14.286%, output: 0.836, train error: 0.00092201453
epoch 1 14.308%, output: 0.836, train error: 0.0041961004
epoch 1 14.330%, output: 0.841, train error: 0.0023657116
epoch 1 14.352%, output: 0.846, train error: 0.0044357064
epoch 1 14.374%, output: 0.849, train error: 0.0028800901
epoch 1 14.396%, output: 0.845, train error: 0.0022517464
epoch 1 14.418%, output: 0.845, train error: 0.04579717
epoch 1 14.440%, output: 0.831, train error: 0.046130974
epoch 1 14.462%, output: 0.824, train error: 0.0005582963
epoch 1 14.484%, output: 0.824, train error: 0.013320685
epoch 1 14.507%, output: 0.828, train error: 0.000029976762
epoch 1 14.529%, output: 0.828, train error: 0.017165447
epoch 1 14.551%, output: 0.838, train error: 0.020222178
epoch 1 14.573%, output: 0.841, train error: 0.000045062407
epoch 1 14.595%, output: 0.842, train error: 0.0025987388
epoch 1 14.617%, output: 0.843, train error: 0.0066198637
epoch 1 14.639%, output: 0.846, train error: 0.01937582
epoch 1 14.661%, output: 0.838, train error: 0.013846916
epoch 1 14.683%, output: 0.842, train error: 0.020379884
epoch 1 14.705%, output: 0.849, train error: 0.008351154
epoch 1 14.727%, output: 0.844, train error: 0.0060790745
epoch 1 14.749%, output: 0.840, train error: 0.00000008705037
epoch 1 14.771%, output: 0.843, train error: 0.0030077947
epoch 1 14.794%, output: 0.840, train error: 0.00006257679
epoch 1 14.816%, output: 0.840, train error: 0.020474562
epoch 1 14.838%, output: 0.846, train error: 0.00037977428
epoch 1 14.860%, output: 0.847, train error: 0.014262829
epoch 1 14.882%, output: 0.852, train error: 0.00058088783
epoch 1 14.904%, output: 0.851, train error: 0.0035654083
epoch 1 14.926%, output: 0.847, train error: 0.00038805205
epoch 1 14.948%, output: 0.848, train error: 0.00041320518
epoch 1 14.970%, output: 0.847, train error: 0.00047666958
epoch 1 14.992%, output: 0.844, train error: 0.0017134579
epoch 1 15.014%, output: 0.846, train error: 0.0038982597
epoch 1 15.036%, output: 0.848, train error: 0.0019135869
epoch 1 15.059%, output: 0.851, train error: 0.0034206384
epoch 1 15.081%, output: 0.853, train error: 0.021602819
epoch 1 15.103%, output: 0.860, train error: 0.000878128
epoch 1 15.125%, output: 0.855, train error: 0.0120653575
epoch 1 15.147%, output: 0.854, train error: 0.009960145
epoch 1 15.169%, output: 0.858, train error: 0.0000923933
epoch 1 15.191%, output: 0.856, train error: 0.00022329514
epoch 1 15.213%, output: 0.858, train error: 0.0015119411
epoch 1 15.235%, output: 0.854, train error: 0.00030150937
epoch 1 15.257%, output: 0.857, train error: 0.017389344
epoch 1 15.279%, output: 0.851, train error: 0.010591139
epoch 1 15.301%, output: 0.857, train error: 0.003562277
epoch 1 15.323%, output: 0.857, train error: 0.00003297825
epoch 1 15.346%, output: 0.855, train error: 0.06921902
epoch 1 15.368%, output: 0.843, train error: 0.04300812
epoch 1 15.390%, output: 0.834, train error: 0.00010217637
epoch 1 15.412%, output: 0.831, train error: 0.028603837
epoch 1 15.434%, output: 0.842, train error: 0.009308198
epoch 1 15.456%, output: 0.845, train error: 0.00945887
epoch 1 15.478%, output: 0.848, train error: 0.0039228452
epoch 1 15.500%, output: 0.855, train error: 0.0002743961
epoch 1 15.522%, output: 0.852, train error: 0.000022770917
epoch 1 15.544%, output: 0.853, train error: 0.00034458394
epoch 1 15.566%, output: 0.852, train error: 0.003915882
epoch 1 15.588%, output: 0.849, train error: 0.006875828
epoch 1 15.611%, output: 0.846, train error: 0.008609819
epoch 1 15.633%, output: 0.843, train error: 0.0006257411
epoch 1 15.655%, output: 0.843, train error: 0.0010723524
epoch 1 15.677%, output: 0.843, train error: 0.0021785246
epoch 1 15.699%, output: 0.846, train error: 0.0023506372
epoch 1 15.721%, output: 0.848, train error: 0.04516336
epoch 1 15.743%, output: 0.839, train error: 0.0016748675
epoch 1 15.765%, output: 0.838, train error: 0.011332723
epoch 1 15.787%, output: 0.845, train error: 0.00013033635
epoch 1 15.809%, output: 0.847, train error: 0.0018586532
epoch 1 15.831%, output: 0.845, train error: 0.0027866
epoch 1 15.853%, output: 0.842, train error: 0.00031330535
epoch 1 15.875%, output: 0.842, train error: 0.0033538402
epoch 1 15.898%, output: 0.836, train error: 0.0037716872
epoch 1 15.920%, output: 0.839, train error: 0.019209016
epoch 1 15.942%, output: 0.849, train error: 0.00021653695
epoch 1 15.964%, output: 0.845, train error: 0.0029907227
epoch 1 15.986%, output: 0.850, train error: 0.0093540745
epoch 1 16.008%, output: 0.852, train error: 0.00013499358
epoch 1 16.030%, output: 0.853, train error: 0.0008583488
epoch 1 16.052%, output: 0.852, train error: 0.003260791
epoch 1 16.074%, output: 0.857, train error: 0.000057497706
epoch 1 16.096%, output: 0.858, train error: 0.0022186409
epoch 1 16.118%, output: 0.859, train error: 0.0060834805
epoch 1 16.140%, output: 0.857, train error: 0.00008256646
epoch 1 16.163%, output: 0.858, train error: 0.0074829906
epoch 1 16.185%, output: 0.854, train error: 0.00019621364
epoch 1 16.207%, output: 0.851, train error: 0.008103043
epoch 1 16.229%, output: 0.856, train error: 0.029439539
epoch 1 16.251%, output: 0.850, train error: 0.016374454
epoch 1 16.273%, output: 0.853, train error: 0.012290691
epoch 1 16.295%, output: 0.848, train error: 0.0019311014
epoch 1 16.317%, output: 0.851, train error: 0.004950874
epoch 1 16.339%, output: 0.854, train error: 0.003352294
epoch 1 16.361%, output: 0.856, train error: 0.00006675099
epoch 1 16.383%, output: 0.856, train error: 0.000011187515
epoch 1 16.405%, output: 0.853, train error: 0.0014309868
epoch 1 16.427%, output: 0.855, train error: 0.0017362022
epoch 1 16.450%, output: 0.859, train error: 0.0014566516
epoch 1 16.472%, output: 0.859, train error: 0.01825496
epoch 1 16.494%, output: 0.862, train error: 0.009108959
epoch 1 16.516%, output: 0.860, train error: 0.00023930885
epoch 1 16.538%, output: 0.858, train error: 0.0058107385
epoch 1 16.560%, output: 0.862, train error: 0.018967846
epoch 1 16.582%, output: 0.866, train error: 0.0028881056
epoch 1 16.604%, output: 0.865, train error: 0.0064565316
epoch 1 16.626%, output: 0.867, train error: 0.00094699854
epoch 1 16.648%, output: 0.867, train error: 0.008014488
epoch 1 16.670%, output: 0.864, train error: 0.014300025
epoch 1 16.692%, output: 0.869, train error: 0.0075573702
epoch 1 16.715%, output: 0.872, train error: 0.03229143
epoch 1 16.737%, output: 0.863, train error: 0.0072748545
epoch 1 16.759%, output: 0.863, train error: 0.0022163843
epoch 1 16.781%, output: 0.863, train error: 0.007935582
epoch 1 16.803%, output: 0.858, train error: 0.0008512214
epoch 1 16.825%, output: 0.857, train error: 0.0000017589734
epoch 1 16.847%, output: 0.860, train error: 0.00020532412
epoch 1 16.869%, output: 0.858, train error: 0.039210025
epoch 1 16.891%, output: 0.849, train error: 0.0013521371
epoch 1 16.913%, output: 0.850, train error: 0.00026841025
epoch 1 16.935%, output: 0.856, train error: 0.0001619422
epoch 1 16.957%, output: 0.853, train error: 0.0009890709
epoch 1 16.979%, output: 0.851, train error: 0.008622744
epoch 1 17.002%, output: 0.852, train error: 0.006810634
epoch 1 17.024%, output: 0.852, train error: 0.00535713
epoch 1 17.046%, output: 0.852, train error: 0.0057160854
epoch 1 17.068%, output: 0.855, train error: 0.0001232403
epoch 1 17.090%, output: 0.856, train error: 0.00051986304
epoch 1 17.112%, output: 0.854, train error: 0.0016399157
epoch 1 17.134%, output: 0.852, train error: 0.0008264461
epoch 1 17.156%, output: 0.854, train error: 0.011368526
epoch 1 17.178%, output: 0.859, train error: 0.0051247277
epoch 1 17.200%, output: 0.857, train error: 0.0050532604
epoch 1 17.222%, output: 0.855, train error: 0.0042574666
epoch 1 17.244%, output: 0.856, train error: 0.05539479
epoch 1 17.267%, output: 0.848, train error: 0.0018366246
epoch 1 17.289%, output: 0.850, train error: 0.0000049680652
epoch 1 17.311%, output: 0.848, train error: 0.00023360435
epoch 1 17.333%, output: 0.847, train error: 0.003229031
epoch 1 17.355%, output: 0.845, train error: 0.014952253
epoch 1 17.377%, output: 0.853, train error: 0.006964095
